flight_connection_id,ops_fid1,flight_id1,flight_id2,f1_sch_arr,f2_sch_dep,pax_sch_layover,conn1_num_passengers,conn1_min_mct,conn1_dest_cd,conn1_min_mct_sec,conn1_orig_cd,ops_fid2
2385IAH2025-12-03_UA_1915,UA_2385_2025-12-03_IAH_MSY_0_0,2385IAH2025-12-03,1915MSY2025-12-04,1764789120,1764873300,84180,1,0,EWR,0,MSY,
2605SEA2025-12-02_UA_3542,UA_2605_2025-12-02_SEA_ORD_0_0,2605SEA2025-12-02,3542ORD2025-12-02,1764715380,1764719700,4320,1,0,YUL,0,ORD,
2605SEA2025-12-02_UA_5594,UA_2605_2025-12-02_SEA_ORD_0_0,2605SEA2025-12-02,5594ORD2025-12-03,1764715380,1764723120,7740,1,40,CAE,2400,ORD,
2605SEA2025-12-02_UA_1049,UA_2605_2025-12-02_SEA_ORD_0_0,2605SEA2025-12-02,1049ORD2025-12-03,1764715380,1764720600,5220,2,40,MSN,2400,ORD,
2605SEA2025-12-02_UA_4636,UA_2605_2025-12-02_SEA_ORD_0_0,2605SEA2025-12-02,4636ORD2025-12-02,1764715380,1764719400,4020,1,40,SBN,2400,ORD,
2605SEA2025-12-02_UA_5603,UA_2605_2025-12-02_SEA_ORD_0_0,2605SEA2025-12-02,5603ORD2025-12-03,1764715380,1764727680,12300,2,40,FNT,2400,ORD,
2605SEA2025-12-02_UA_1084,UA_2605_2025-12-02_SEA_ORD_0_0,2605SEA2025-12-02,1084ORD2025-12-02,1764715380,1764719400,4020,1,40,SAV,2400,ORD,UA_1084_2025-12-02_ORD_SAV_0_0
2605SEA2025-12-02_UA_5982,UA_2605_2025-12-02_SEA_ORD_0_0,2605SEA2025-12-02,5982ORD2025-12-03,1764715380,1764725940,10560,1,40,CAK,2400,ORD,
2605SEA2025-12-02_UA_5538,UA_2605_2025-12-02_SEA_ORD_0_0,2605SEA2025-12-02,5538ORD2025-12-02,1764715380,1764719940,4560,3,40,HSV,2400,ORD,
2605SEA2025-12-02_UA_381,UA_2605_2025-12-02_SEA_ORD_0_0,2605SEA2025-12-02,381ORD2025-12-03,1764715380,1764721800,6420,1,40,LGA,2400,ORD,
2605SEA2025-12-02_UA_980,UA_2605_2025-12-02_SEA_ORD_0_0,2605SEA2025-12-02,980ORD2025-12-03,1764715380,1764722100,6720,2,0,DUB,0,ORD,
2605SEA2025-12-02_UA_4748,UA_2605_2025-12-02_SEA_ORD_0_0,2605SEA2025-12-02,4748ORD2025-12-03,1764715380,1764727080,11700,1,40,MLI,2400,ORD,
2605SEA2025-12-02_UA_714,UA_2605_2025-12-02_SEA_ORD_0_0,2605SEA2025-12-02,714ORD2025-12-03,1764715380,1764720180,4800,2,40,MDT,2400,ORD,
1396STL2025-12-03_UA_5247,UA_1396_2025-12-03_STL_DEN_0_0,1396STL2025-12-03,5247DEN2025-12-03,1764782940,1764786000,3060,2,0,MFR,0,DEN,
1396STL2025-12-03_UA_5506,UA_1396_2025-12-03_STL_DEN_0_0,1396STL2025-12-03,5506DEN2025-12-03,1764782940,1764785700,2760,2,0,ACV,0,DEN,
1396STL2025-12-03_UA_1252,UA_1396_2025-12-03_STL_DEN_0_0,1396STL2025-12-03,1252DEN2025-12-03,1764782940,1764794460,11520,5,0,LAX,0,DEN,
2258IAH2025-12-04_UA_683,UA_2258_2025-12-04_IAH_TPA_0_0,2258IAH2025-12-04,683TPA2025-12-05,1764887880,1764955800,67920,2,0,DEN,0,TPA,
1396STL2025-12-03_UA_2459,UA_1396_2025-12-03_STL_DEN_0_0,1396STL2025-12-03,2459DEN2025-12-03,1764782940,1764787440,4500,6,0,YYC,0,DEN,
1396STL2025-12-03_UA_5554,UA_1396_2025-12-03_STL_DEN_0_0,1396STL2025-12-03,5554DEN2025-12-03,1764782940,1764786600,3660,1,0,SUN,0,DEN,
1396STL2025-12-03_UA_1013,UA_1396_2025-12-03_STL_DEN_0_0,1396STL2025-12-03,1013DEN2025-12-03,1764782940,1764786600,3660,2,0,LAX,0,DEN,
1396STL2025-12-03_UA_5212,UA_1396_2025-12-03_STL_DEN_0_0,1396STL2025-12-03,5212DEN2025-12-03,1764782940,1764786600,3660,1,0,FAT,0,DEN,
1396STL2025-12-03_UA_2390,UA_1396_2025-12-03_STL_DEN_0_0,1396STL2025-12-03,2390DEN2025-12-03,1764782940,1764787500,4560,2,0,PDX,0,DEN,
1396STL2025-12-03_UA_2045,UA_1396_2025-12-03_STL_DEN_0_0,1396STL2025-12-03,2045DEN2025-12-03,1764782940,1764786660,3720,3,0,HDN,0,DEN,
1265LIR2025-12-03_UA_334,UA_1265_2025-12-03_LIR_IAH_0_0,1265LIR2025-12-03,334IAH2025-12-03,1764785880,1764796920,11040,2,0,SFO,0,IAH,
1265LIR2025-12-03_UA_6150,UA_1265_2025-12-03_LIR_IAH_0_0,1265LIR2025-12-03,6150IAH2025-12-04,1764785880,1764814200,28320,1,0,COS,0,IAH,
1265LIR2025-12-03_UA_2033,UA_1265_2025-12-03_LIR_IAH_0_0,1265LIR2025-12-03,2033IAH2025-12-03,1764785880,1764793200,7320,8,0,ORD,0,IAH,
1265LIR2025-12-03_UA_2220,UA_1265_2025-12-03_LIR_IAH_0_0,1265LIR2025-12-03,2220IAH2025-12-03,1764785880,1764793320,7440,4,0,SFO,0,IAH,
1265LIR2025-12-03_UA_1798,UA_1265_2025-12-03_LIR_IAH_0_0,1265LIR2025-12-03,1798IAH2025-12-03,1764785880,1764794400,8520,1,0,PHX,0,IAH,UA_1798_2025-12-03_IAH_PHX_0_0
1265LIR2025-12-03_UA_4027,UA_1265_2025-12-03_LIR_IAH_0_0,1265LIR2025-12-03,4027IAH2025-12-03,1764785880,1764793800,7920,3,0,MAF,0,IAH,
382DCA2025-12-02_UA_6375,UA_382_2025-12-02_DCA_IAH_0_0,382DCA2025-12-02,6375IAH2025-12-02,1764710100,1764715500,5400,5,45,OAX,2700,IAH,
382DCA2025-12-02_UA_1902,UA_382_2025-12-02_DCA_IAH_0_0,382DCA2025-12-02,1902IAH2025-12-02,1764710100,1764715440,5340,2,45,GUA,2700,IAH,
382DCA2025-12-02_UA_4269,UA_382_2025-12-02_DCA_IAH_0_0,382DCA2025-12-02,4269IAH2025-12-03,1764710100,1764720600,10500,1,45,BRO,2700,IAH,
382DCA2025-12-02_UA_854,UA_382_2025-12-02_DCA_IAH_0_0,382DCA2025-12-02,854IAH2025-12-02,1764710100,1764714000,3900,4,45,LIM,2700,IAH,
382DCA2025-12-02_UA_1711,UA_382_2025-12-02_DCA_IAH_0_0,382DCA2025-12-02,1711IAH2025-12-02,1764710100,1764714000,3900,3,45,AUS,2700,IAH,
382DCA2025-12-02_UA_4309,UA_382_2025-12-02_DCA_IAH_0_0,382DCA2025-12-02,4309IAH2025-12-02,1764710100,1764714000,3900,1,45,BTR,2700,IAH,
382DCA2025-12-02_UA_5423,UA_382_2025-12-02_DCA_IAH_0_0,382DCA2025-12-02,5423IAH2025-12-02,1764710100,1764714900,4800,1,45,ICT,2700,IAH,
382DCA2025-12-02_UA_4659,UA_382_2025-12-02_DCA_IAH_0_0,382DCA2025-12-02,4659IAH2025-12-02,1764710100,1764714600,4500,1,45,LFT,2700,IAH,
382DCA2025-12-02_UA_831,UA_382_2025-12-02_DCA_IAH_0_0,382DCA2025-12-02,831IAH2025-12-03,1764710100,1764721800,11700,2,45,EZE,2700,IAH,
1793DCA2025-12-02_UA_5733,UA_1793_2025-12-02_DCA_ORD_0_0,1793DCA2025-12-02,5733ORD2025-12-02,1764683100,1764687120,4020,4,40,PIA,2400,ORD,
1475ATL2025-12-02_UA_1975,UA_1475_2025-12-02_ATL_IAH_0_0,1475ATL2025-12-02,1975IAH2025-12-03,1764729960,1764734100,4140,2,45,SAT,2700,IAH,
1522YEG2025-12-04_UA_405,UA_1522_2025-12-04_YEG_DEN_0_0,1522YEG2025-12-04,405DEN2025-12-04,1764863700,1764867900,4200,3,0,LAX,0,DEN,
1475ATL2025-12-02_UA_2258,UA_1475_2025-12-02_ATL_IAH_0_0,1475ATL2025-12-02,2258IAH2025-12-03,1764729960,1764793260,63300,2,45,TPA,2700,IAH,UA_2258_2025-12-03_IAH_TPA_0_0
1522YEG2025-12-04_UA_2273,UA_1522_2025-12-04_YEG_DEN_0_0,1522YEG2025-12-04,2273DEN2025-12-04,1764863700,1764866340,2640,3,0,MSY,0,DEN,
1522YEG2025-12-04_UA_617,UA_1522_2025-12-04_YEG_DEN_0_0,1522YEG2025-12-04,617DEN2025-12-04,1764863700,1764879900,16200,1,0,ORD,0,DEN,
1793DCA2025-12-02_UA_490,UA_1793_2025-12-02_DCA_ORD_0_0,1793DCA2025-12-02,490ORD2025-12-02,1764683100,1764688500,5400,2,40,SAT,2400,ORD,
1793DCA2025-12-02_UA_1996,UA_1793_2025-12-02_DCA_ORD_0_0,1793DCA2025-12-02,1996ORD2025-12-02,1764683100,1764687300,4200,1,0,SJU,0,ORD,
1522YEG2025-12-04_UA_397,UA_1522_2025-12-04_YEG_DEN_0_0,1522YEG2025-12-04,397DEN2025-12-04,1764863700,1764866100,2400,1,0,MSP,0,DEN,
1522YEG2025-12-04_UA_4674,UA_1522_2025-12-04_YEG_DEN_0_0,1522YEG2025-12-04,4674DEN2025-12-04,1764863700,1764867960,4260,2,0,RAP,0,DEN,
1522YEG2025-12-04_UA_652,UA_1522_2025-12-04_YEG_DEN_0_0,1522YEG2025-12-04,652DEN2025-12-04,1764863700,1764866100,2400,3,0,STL,0,DEN,
1522YEG2025-12-04_UA_2329,UA_1522_2025-12-04_YEG_DEN_0_0,1522YEG2025-12-04,2329DEN2025-12-04,1764863700,1764866100,2400,3,0,ORD,0,DEN,
1793DCA2025-12-02_UA_1620,UA_1793_2025-12-02_DCA_ORD_0_0,1793DCA2025-12-02,1620ORD2025-12-02,1764683100,1764687720,4620,2,40,SEA,2400,ORD,
1475ATL2025-12-02_UA_6138,UA_1475_2025-12-02_ATL_IAH_0_0,1475ATL2025-12-02,6138IAH2025-12-03,1764729960,1764733080,3120,3,45,CRP,2700,IAH,
1522YEG2025-12-04_UA_2354,UA_1522_2025-12-04_YEG_DEN_0_0,1522YEG2025-12-04,2354DEN2025-12-04,1764863700,1764868500,4800,1,0,MCO,0,DEN,
1522YEG2025-12-04_UA_1026,UA_1522_2025-12-04_YEG_DEN_0_0,1522YEG2025-12-04,1026DEN2025-12-04,1764863700,1764866700,3000,8,0,AUS,0,DEN,
1793DCA2025-12-02_UA_219,UA_1793_2025-12-02_DCA_ORD_0_0,1793DCA2025-12-02,219ORD2025-12-02,1764683100,1764689700,6600,10,40,HNL,2400,ORD,
1522YEG2025-12-04_UA_1836,UA_1522_2025-12-04_YEG_DEN_0_0,1522YEG2025-12-04,1836DEN2025-12-04,1764863700,1764870900,7200,3,0,MKE,0,DEN,
1522YEG2025-12-04_UA_1940,UA_1522_2025-12-04_YEG_DEN_0_0,1522YEG2025-12-04,1940DEN2025-12-04,1764863700,1764873240,9540,1,0,SAN,0,DEN,
1563PIT2025-12-04_UA_2741,UA_1563_2025-12-04_PIT_IAH_0_0,1563PIT2025-12-04,2741IAH2025-12-05,1764896880,1764914280,17400,1,45,MDE,2700,IAH,
1563PIT2025-12-04_UA_1868,UA_1563_2025-12-04_PIT_IAH_0_0,1563PIT2025-12-04,1868IAH2025-12-05,1764896880,1764900600,3720,1,45,LAS,2700,IAH,
1563PIT2025-12-04_UA_1131,UA_1563_2025-12-04_PIT_IAH_0_0,1563PIT2025-12-04,1131IAH2025-12-05,1764896880,1764901200,4320,1,45,MAF,2700,IAH,
2639DFW2025-12-04_UA_4547,UA_2639_2025-12-04_DFW_IAD_0_0,2639DFW2025-12-04,4547IAD2025-12-04,1764864840,1764870900,6060,1,40,PHL,2400,IAD,
2639DFW2025-12-04_ET_501,UA_2639_2025-12-04_DFW_IAD_0_0,2639DFW2025-12-04,501IAD2025-12-05,1764864840,1764946800,81960,2,45,ADD,2700,IAD,
2639DFW2025-12-04_OS_42,UA_2639_2025-12-04_DFW_IAD_0_0,2639DFW2025-12-04,42IAD2025-12-04,1764864840,1764889200,24360,2,45,VIE,2700,IAD,
2639DFW2025-12-04_UA_996,UA_2639_2025-12-04_DFW_IAD_0_0,2639DFW2025-12-04,996IAD2025-12-04,1764864840,1764891600,26760,1,45,ACC,2700,IAD,
2639DFW2025-12-04_UA_4962,UA_2639_2025-12-04_DFW_IAD_0_0,2639DFW2025-12-04,4962IAD2025-12-04,1764864840,1764870000,5160,2,40,GSP,2400,IAD,
2639DFW2025-12-04_UA_3541,UA_2639_2025-12-04_DFW_IAD_0_0,2639DFW2025-12-04,3541IAD2025-12-04,1764864840,1764870900,6060,1,40,PIT,2400,IAD,
2367DEN2025-12-02_UA_573,UA_2367_2025-12-02_DEN_SFO_0_0,2367DEN2025-12-02,573SFO2025-12-02,1764690600,1764695400,4800,9,0,OGG,0,SFO,
1405BZE2025-12-03_UA_2339,UA_1405_2025-12-03_BZE_IAH_0_0,1405BZE2025-12-03,2339IAH2025-12-04,1764799320,1764808200,8880,2,0,LAS,0,IAH,
1592OMA2025-12-04_UA_2240,UA_1592_2025-12-04_OMA_DEN_0_0,1592OMA2025-12-04,2240DEN2025-12-05,1764884400,1764895200,10800,1,0,LAX,0,DEN,
2676RNO2025-12-03_UA_2637,UA_2676_2025-12-03_RNO_DEN_0_0,2676RNO2025-12-03,2637DEN2025-12-03,1764776820,1764780600,3780,1,0,GRR,0,DEN,
1405BZE2025-12-03_UA_1663,UA_1405_2025-12-03_BZE_IAH_0_0,1405BZE2025-12-03,1663IAH2025-12-04,1764799320,1764808200,8880,2,0,PHL,0,IAH,
2676RNO2025-12-03_UA_1362,UA_2676_2025-12-03_RNO_DEN_0_0,2676RNO2025-12-03,1362DEN2025-12-03,1764776820,1764780660,3840,1,0,BWI,0,DEN,UA_1362_2025-12-03_DEN_BWI_0_0
2676RNO2025-12-03_UA_5324,UA_2676_2025-12-03_RNO_DEN_0_0,2676RNO2025-12-03,5324DEN2025-12-03,1764776820,1764780660,3840,1,0,OKC,0,DEN,
2676RNO2025-12-03_UA_1575,UA_2676_2025-12-03_RNO_DEN_0_0,2676RNO2025-12-03,1575DEN2025-12-03,1764776820,1764781800,4980,1,0,PHL,0,DEN,UA_1575_2025-12-03_DEN_PHL_0_0
2676RNO2025-12-03_UA_5079,UA_2676_2025-12-03_RNO_DEN_0_0,2676RNO2025-12-03,5079DEN2025-12-03,1764776820,1764789000,12180,1,0,SHR,0,DEN,
1592OMA2025-12-04_UA_1208,UA_1592_2025-12-04_OMA_DEN_0_0,1592OMA2025-12-04,1208DEN2025-12-04,1764884400,1764889500,5100,8,0,SMF,0,DEN,
2367DEN2025-12-02_UA_5375,UA_2367_2025-12-02_DEN_SFO_0_0,2367DEN2025-12-02,5375SFO2025-12-02,1764690600,1764693780,3180,1,0,BOI,0,SFO,
1592OMA2025-12-04_UA_618,UA_1592_2025-12-04_OMA_DEN_0_0,1592OMA2025-12-04,618DEN2025-12-04,1764884400,1764890400,6000,1,0,SEA,0,DEN,
2676RNO2025-12-03_UA_1234,UA_2676_2025-12-03_RNO_DEN_0_0,2676RNO2025-12-03,1234DEN2025-12-03,1764776820,1764780600,3780,9,0,LGA,0,DEN,
1592OMA2025-12-04_UA_1496,UA_1592_2025-12-04_OMA_DEN_0_0,1592OMA2025-12-04,1496DEN2025-12-04,1764884400,1764889080,4680,6,0,LAS,0,DEN,
1405BZE2025-12-03_UA_1752,UA_1405_2025-12-03_BZE_IAH_0_0,1405BZE2025-12-03,1752IAH2025-12-04,1764799320,1764814500,15180,1,0,ORD,0,IAH,
2676RNO2025-12-03_UA_393,UA_2676_2025-12-03_RNO_DEN_0_0,2676RNO2025-12-03,393DEN2025-12-03,1764776820,1764780660,3840,1,0,BNA,0,DEN,
1405BZE2025-12-03_UA_5547,UA_1405_2025-12-03_BZE_IAH_0_0,1405BZE2025-12-03,5547IAH2025-12-04,1764799320,1764807300,7980,1,0,SHV,0,IAH,
1405BZE2025-12-03_UA_2197,UA_1405_2025-12-03_BZE_IAH_0_0,1405BZE2025-12-03,2197IAH2025-12-04,1764799320,1764808500,9180,1,0,ORD,0,IAH,
2235IND2025-12-03_UA_1563,UA_2235_2025-12-03_IND_IAH_0_0,2235IND2025-12-03,1563IAH2025-12-04,1764809700,1764814680,4980,3,45,ONT,2700,IAH,
2676RNO2025-12-03_UA_1963,UA_2676_2025-12-03_RNO_DEN_0_0,2676RNO2025-12-03,1963DEN2025-12-03,1764776820,1764787800,10980,1,0,SLC,0,DEN,
1405BZE2025-12-03_UA_1748,UA_1405_2025-12-03_BZE_IAH_0_0,1405BZE2025-12-03,1748IAH2025-12-04,1764799320,1764807780,8460,2,0,BWI,0,IAH,
2676RNO2025-12-03_UA_2269,UA_2676_2025-12-03_RNO_DEN_0_0,2676RNO2025-12-03,2269DEN2025-12-03,1764776820,1764780600,3780,4,0,BOS,0,DEN,
2235IND2025-12-03_UA_2445,UA_2235_2025-12-03_IND_IAH_0_0,2235IND2025-12-03,2445IAH2025-12-04,1764809700,1764815100,5400,1,45,TUL,2700,IAH,
2676RNO2025-12-03_UA_2255,UA_2676_2025-12-03_RNO_DEN_0_0,2676RNO2025-12-03,2255DEN2025-12-03,1764776820,1764780900,4080,1,0,IND,0,DEN,
2676RNO2025-12-03_UA_1010,UA_2676_2025-12-03_RNO_DEN_0_0,2676RNO2025-12-03,1010DEN2025-12-03,1764776820,1764779700,2880,1,0,TPA,0,DEN,
2676RNO2025-12-03_UA_5055,UA_2676_2025-12-03_RNO_DEN_0_0,2676RNO2025-12-03,5055DEN2025-12-03,1764776820,1764789300,12480,1,0,GCC,0,DEN,
2676RNO2025-12-03_UA_4674,UA_2676_2025-12-03_RNO_DEN_0_0,2676RNO2025-12-03,4674DEN2025-12-03,1764776820,1764781560,4740,1,0,RAP,0,DEN,
1592OMA2025-12-04_UA_2168,UA_1592_2025-12-04_OMA_DEN_0_0,1592OMA2025-12-04,2168DEN2025-12-04,1764884400,1764888300,3900,3,0,LGA,0,DEN,
1592OMA2025-12-04_LH_481,UA_1592_2025-12-04_OMA_DEN_0_0,1592OMA2025-12-04,481DEN2025-12-04,1764884400,1764890400,6000,8,0,MUC,0,DEN,
2235IND2025-12-03_UA_2095,UA_2235_2025-12-03_IND_IAH_0_0,2235IND2025-12-03,2095IAH2025-12-04,1764809700,1764813000,3300,1,45,LAX,2700,IAH,
1593JAX2025-12-02_UA_2644,UA_1593_2025-12-02_JAX_DEN_0_0,1593JAX2025-12-02,2644DEN2025-12-03,1764725100,1764727740,2640,1,0,PSP,0,DEN,
1593JAX2025-12-02_UA_498,UA_1593_2025-12-02_JAX_DEN_0_0,1593JAX2025-12-02,498DEN2025-12-03,1764725100,1764728580,3480,1,0,PDX,0,DEN,
1593JAX2025-12-02_UA_2660,UA_1593_2025-12-02_JAX_DEN_0_0,1593JAX2025-12-02,2660DEN2025-12-03,1764725100,1764729600,4500,1,0,SBA,0,DEN,
1593JAX2025-12-02_UA_1115,UA_1593_2025-12-02_JAX_DEN_0_0,1593JAX2025-12-02,1115DEN2025-12-03,1764725100,1764729600,4500,1,0,SEA,0,DEN,
1593JAX2025-12-02_UA_271,UA_1593_2025-12-02_JAX_DEN_0_0,1593JAX2025-12-02,271DEN2025-12-03,1764725100,1764728700,3600,1,0,DRO,0,DEN,
1967LGA2025-12-02_UA_1525,UA_1967_2025-12-02_LGA_ORD_0_0,1967LGA2025-12-02,1525ORD2025-12-02,1764708900,1764711600,2700,1,40,SNA,2400,ORD,
1174SJD2025-12-04_UA_1870,UA_1174_2025-12-04_SJD_SFO_0_0,1174SJD2025-12-04,1870SFO2025-12-05,1764901920,1764917100,15180,1,0,IAD,0,SFO,
1593JAX2025-12-02_UA_5377,UA_1593_2025-12-02_JAX_DEN_0_0,1593JAX2025-12-02,5377DEN2025-12-03,1764725100,1764728700,3600,2,0,GUC,0,DEN,
1593JAX2025-12-02_UA_2014,UA_1593_2025-12-02_JAX_DEN_0_0,1593JAX2025-12-02,2014DEN2025-12-03,1764725100,1764728400,3300,2,0,BOI,0,DEN,
1593JAX2025-12-02_UA_4705,UA_1593_2025-12-02_JAX_DEN_0_0,1593JAX2025-12-02,4705DEN2025-12-03,1764725100,1764728100,3000,1,0,HLN,0,DEN,
1967LGA2025-12-02_UA_5374,UA_1967_2025-12-02_LGA_ORD_0_0,1967LGA2025-12-02,5374ORD2025-12-02,1764708900,1764714900,6000,1,40,SBN,2400,ORD,
1593JAX2025-12-02_UA_1306,UA_1593_2025-12-02_JAX_DEN_0_0,1593JAX2025-12-02,1306DEN2025-12-03,1764725100,1764727500,2400,3,0,JAC,0,DEN,
1593JAX2025-12-02_UA_1152,UA_1593_2025-12-02_JAX_DEN_0_0,1593JAX2025-12-02,1152DEN2025-12-03,1764725100,1764727800,2700,1,0,MTJ,0,DEN,
1593JAX2025-12-02_UA_2681,UA_1593_2025-12-02_JAX_DEN_0_0,1593JAX2025-12-02,2681DEN2025-12-03,1764725100,1764728700,3600,2,0,SFO,0,DEN,
1593JAX2025-12-02_UA_2859,UA_1593_2025-12-02_JAX_DEN_0_0,1593JAX2025-12-02,2859DEN2025-12-03,1764725100,1764729600,4500,3,0,EGE,0,DEN,
1593JAX2025-12-02_UA_2132,UA_1593_2025-12-02_JAX_DEN_0_0,1593JAX2025-12-02,2132DEN2025-12-03,1764725100,1764729600,4500,6,0,SMF,0,DEN,
1593JAX2025-12-02_UA_5097,UA_1593_2025-12-02_JAX_DEN_0_0,1593JAX2025-12-02,5097DEN2025-12-03,1764725100,1764733200,8100,1,0,DIK,0,DEN,
1593JAX2025-12-02_UA_5065,UA_1593_2025-12-02_JAX_DEN_0_0,1593JAX2025-12-02,5065DEN2025-12-03,1764725100,1764734700,9600,1,0,SGU,0,DEN,
1593JAX2025-12-02_UA_540,UA_1593_2025-12-02_JAX_DEN_0_0,1593JAX2025-12-02,540DEN2025-12-03,1764725100,1764728100,3000,5,0,SAN,0,DEN,
1382SLC2025-12-02_UA_5624,UA_1382_2025-12-02_SLC_ORD_0_0,1382SLC2025-12-02,5624ORD2025-12-03,1764716340,1764720000,3660,1,40,LEX,2400,ORD,
1907GUA2025-12-04_UA_4795,UA_1907_2025-12-04_GUA_IAH_0_0,1907GUA2025-12-04,4795IAH2025-12-04,1764846240,1764855300,9060,7,0,OKC,0,IAH,
1382SLC2025-12-02_UA_1568,UA_1382_2025-12-02_SLC_ORD_0_0,1382SLC2025-12-02,1568ORD2025-12-02,1764716340,1764719400,3060,13,40,ROC,2400,ORD,
1382SLC2025-12-02_UA_3537,UA_1382_2025-12-02_SLC_ORD_0_0,1382SLC2025-12-02,3537ORD2025-12-02,1764716340,1764719400,3060,1,40,PWM,2400,ORD,
1907GUA2025-12-04_UA_2600,UA_1907_2025-12-04_GUA_IAH_0_0,1907GUA2025-12-04,2600IAH2025-12-04,1764846240,1764854400,8160,3,0,LAX,0,IAH,
1382SLC2025-12-02_UA_5594,UA_1382_2025-12-02_SLC_ORD_0_0,1382SLC2025-12-02,5594ORD2025-12-03,1764716340,1764723120,6780,1,40,CAE,2400,ORD,
1382SLC2025-12-02_UA_972,UA_1382_2025-12-02_SLC_ORD_0_0,1382SLC2025-12-02,972ORD2025-12-02,1764716340,1764719700,3360,1,0,BRU,0,ORD,
1382SLC2025-12-02_UA_714,UA_1382_2025-12-02_SLC_ORD_0_0,1382SLC2025-12-02,714ORD2025-12-03,1764716340,1764720180,3840,3,40,MDT,2400,ORD,
1382SLC2025-12-02_UA_4593,UA_1382_2025-12-02_SLC_ORD_0_0,1382SLC2025-12-02,4593ORD2025-12-02,1764716340,1764719400,3060,2,40,ROA,2400,ORD,
1382SLC2025-12-02_UA_381,UA_1382_2025-12-02_SLC_ORD_0_0,1382SLC2025-12-02,381ORD2025-12-03,1764716340,1764721800,5460,1,40,LGA,2400,ORD,
1382SLC2025-12-02_UA_291,UA_1382_2025-12-02_SLC_ORD_0_0,1382SLC2025-12-02,291ORD2025-12-03,1764716340,1764720780,4440,7,40,BDL,2400,ORD,
1907GUA2025-12-04_UA_512,UA_1907_2025-12-04_GUA_IAH_0_0,1907GUA2025-12-04,512IAH2025-12-04,1764846240,1764855180,8940,4,0,DCA,0,IAH,UA_512_2025-12-04_IAH_DCA_0_0
204FLL2025-12-04_UA_282,UA_204_2025-12-04_FLL_DEN_0_0,204FLL2025-12-04,282DEN2025-12-04,1764875340,1764879900,4560,5,0,EGE,0,DEN,
1907GUA2025-12-04_UA_462,UA_1907_2025-12-04_GUA_IAH_0_0,1907GUA2025-12-04,462IAH2025-12-04,1764846240,1764881100,34860,1,0,ATL,0,IAH,
1907GUA2025-12-04_UA_368,UA_1907_2025-12-04_GUA_IAH_0_0,1907GUA2025-12-04,368IAH2025-12-04,1764846240,1764858600,12360,4,0,MCO,0,IAH,
1907GUA2025-12-04_UA_7,UA_1907_2025-12-04_GUA_IAH_0_0,1907GUA2025-12-04,7IAH2025-12-04,1764846240,1764865500,19260,1,0,NRT,0,IAH,
1382SLC2025-12-02_UA_5451,UA_1382_2025-12-02_SLC_ORD_0_0,1382SLC2025-12-02,5451ORD2025-12-02,1764716340,1764719400,3060,3,40,BTV,2400,ORD,
1907GUA2025-12-04_UA_1549,UA_1907_2025-12-04_GUA_IAH_0_0,1907GUA2025-12-04,1549IAH2025-12-04,1764846240,1764854400,8160,2,0,IAD,0,IAH,
1358SFO2025-12-02_UA_2380,UA_1358_2025-12-02_SFO_LAS_0_0,1358SFO2025-12-02,2380LAS2025-12-02,1764694620,1764697920,3300,21,0,EWR,0,LAS,
1082ORD2025-12-03_9X_158,UA_1082_2025-12-03_ORD_PIT_0_0,1082ORD2025-12-03,158PIT2025-12-03,1764798300,1764801600,3300,1,50,LNS,3000,PIT,
2273MSY2025-12-04_UA_1571,UA_2273_2025-12-04_MSY_IAH_0_0,2273MSY2025-12-04,1571IAH2025-12-04,1764884400,1764888900,4500,1,45,MCO,2700,IAH,UA_1571_2025-12-04_IAH_MCO_0_0
1029MIA2025-12-04_UA_741,UA_1029_2025-12-04_MIA_DEN_0_0,1029MIA2025-12-04,741DEN2025-12-04,1764868920,1764873960,5040,1,0,BZN,0,DEN,UA_741_2025-12-04_DEN_BZN_0_0
2273MSY2025-12-04_UA_6301,UA_2273_2025-12-04_MSY_IAH_0_0,2273MSY2025-12-04,6301IAH2025-12-04,1764884400,1764887400,3000,2,45,MEM,2700,IAH,
2273MSY2025-12-04_UA_2399,UA_2273_2025-12-04_MSY_IAH_0_0,2273MSY2025-12-04,2399IAH2025-12-04,1764884400,1764888600,4200,2,45,SAN,2700,IAH,
1029MIA2025-12-04_UA_2742,UA_1029_2025-12-04_MIA_DEN_0_0,1029MIA2025-12-04,2742DEN2025-12-04,1764868920,1764872700,3780,1,0,TUS,0,DEN,UA_2742_2025-12-04_DEN_TUS_0_0
1029MIA2025-12-04_UA_143,UA_1029_2025-12-04_MIA_DEN_0_0,1029MIA2025-12-04,143DEN2025-12-04,1764868920,1764872700,3780,2,0,NRT,0,DEN,
2273MSY2025-12-04_UA_102,UA_2273_2025-12-04_MSY_IAH_0_0,2273MSY2025-12-04,102IAH2025-12-04,1764884400,1764888600,4200,1,45,MUC,2700,IAH,
2273MSY2025-12-04_UA_1840,UA_2273_2025-12-04_MSY_IAH_0_0,2273MSY2025-12-04,1840IAH2025-12-04,1764884400,1764887400,3000,3,45,LAS,2700,IAH,
2273MSY2025-12-04_UA_1743,UA_2273_2025-12-04_MSY_IAH_0_0,2273MSY2025-12-04,1743IAH2025-12-04,1764884400,1764886980,2580,5,45,LAX,2700,IAH,
