ops_fid,flight_id,aid,sch_date,sch_st_dep,sch_st_arr,epoch_sch_dep,epoch_sch_arr,prev_ops_fid,next_ops_fid,gmt_offset_dep,gmt_offset_arr,epoch_est_dep,epoch_est_arr,turn,ops_mst_calc,sch_mst_calc,total_seat,prev_turn_time,is_mx,total_pax,J_pax,O_pax,Y_pax,num_connx_pax,delay_penalty,cancel_penalty,swap_options,prev_station,prev_aid
UA_490_2025-12-04_CLE_ORD_0_0,490CLE2025-12-04,278,2025-12-04,CLE,ORD,1764850500,1764856020,UA_2652_2025-12-03_ORD_CLE_0_0,UA_1269_2025-12-04_ORD_BOS_0_0,-5,-6,1764850500,1764856020,5100,3060,3060,166,3060,false,132,14,0,118,103,132,2851200,,CLE,278
UA_1269_2025-12-04_ORD_BOS_0_0,1269ORD2025-12-04,278,2025-12-04,ORD,BOS,1764861540,1764870180,UA_490_2025-12-04_CLE_ORD_0_0,UA_721_2025-12-04_BOS_IAD_0_0,-6,-5,1764861540,1764870180,3420,3060,3060,166,3060,false,130,9,0,121,1,130,2808000,"[UA_1357_2025-12-04_ORD_IAD_0_0, UA_2195_2025-12-04_ORD_BDL_0_0, UA_1413_2025-12-04_ORD_LGA_0_0, UA_451_2025-12-04_ORD_CMH_0_0, UA_1332_2025-12-04_ORD_LGA_0_0, UA_2418_2025-12-04_ORD_PHL_0_0, UA_1414_2025-12-04_ORD_BZN_0_0, UA_453_2025-12-04_ORD_MSP_0_0, UA_211_2025-12-04_ORD_MIA_0_0]",ORD,278
UA_721_2025-12-04_BOS_IAD_0_0,721BOS2025-12-04,278,2025-12-04,BOS,IAD,1764875700,1764882120,UA_1269_2025-12-04_ORD_BOS_0_0,UA_1071_2025-12-04_IAD_JAX_0_0,-5,-5,1764875700,1764882120,3060,3060,3060,166,3060,false,153,12,0,141,86,153,3304800,[UA_434_2025-12-04_BOS_IAH_0_0],BOS,278
UA_1071_2025-12-04_IAD_JAX_0_0,1071IAD2025-12-04,278,2025-12-04,IAD,JAX,1764888900,1764897000,UA_721_2025-12-04_BOS_IAD_0_0,,-5,-5,1764888900,1764897000,3420,3060,3060,166,3060,false,127,11,0,116,0,127,2743200,[UA_2116_2025-12-04_IAD_DFW_0_0],IAD,278
MX_279_2025-12-03_IAD_IAD_false,MX_279_2025-12-03_IAD_IAD_false,279,2025-12-03,IAD,IAD,1764806400,1764824400,,MX_279_2025-12-04_IAD_IAD_false,,,1764806400,1764824400,5100,5100,5100,,0,true,,,,,,,,,,0000
MX_279_2025-12-04_IAD_IAD_false,MX_279_2025-12-04_IAD_IAD_false,279,2025-12-04,IAD,IAD,1764892800,1764914400,MX_279_2025-12-03_IAD_IAD_false,,,,1764892800,1764914400,5100,5100,5100,,0,true,,,,,,,,,IAD,279
UA_1355_2025-12-02_LAS_SFO_0_0,1355LAS2025-12-02,280,2025-12-02,LAS,SFO,1764684000,1764690240,,UA_1046_2025-12-02_SFO_ATL_0_0,-8,-8,1764684000,1764690240,5100,3060,3060,166,3060,false,120,14,0,106,63,120,2592000,"[UA_1181_2025-12-02_LAS_IAH_0_0, UA_2602_2025-12-02_LAS_LAX_0_0]",,0000
UA_1046_2025-12-02_SFO_ATL_0_0,1046SFO2025-12-02,280,2025-12-02,SFO,ATL,1764695100,1764712020,UA_1355_2025-12-02_LAS_SFO_0_0,MX_280_2025-12-02_ATL_ATL_false,-8,-5,1764695100,1764712020,3420,3060,3060,166,3060,false,153,15,0,138,0,153,3304800,"[UA_2664_2025-12-02_SFO_BWI_0_0, UA_1712_2025-12-02_SFO_SAN_0_0, UA_286_2025-12-02_SFO_YYC_0_0, UA_1358_2025-12-02_SFO_LAS_0_0, UA_1881_2025-12-02_SFO_SJD_0_0, UA_1578_2025-12-02_SFO_SBA_0_0, UA_1483_2025-12-02_SFO_SAN_0_0]",SFO,280
MX_280_2025-12-02_ATL_ATL_false,MX_280_2025-12-02_ATL_ATL_false,280,2025-12-02,ATL,ATL,1764712020,1764740820,UA_1046_2025-12-02_SFO_ATL_0_0,UA_1259_2025-12-03_ATL_SFO_0_0,,,1764712020,1764740820,5100,5100,5100,,0,true,,,,,,,,,ATL,280
UA_1259_2025-12-03_ATL_SFO_0_0,1259ATL2025-12-03,280,2025-12-03,ATL,SFO,1764764160,1764783900,MX_280_2025-12-02_ATL_ATL_false,UA_2623_2025-12-03_SFO_EUG_0_0,-5,-8,1764764160,1764783900,5100,3060,3060,166,3060,false,143,14,0,129,40,143,3088800,[UA_1057_2025-12-03_ATL_IAH_0_0],ATL,280
UA_2623_2025-12-03_SFO_EUG_0_0,2623SFO2025-12-03,280,2025-12-03,SFO,EUG,1764807000,1764812700,UA_1259_2025-12-03_ATL_SFO_0_0,UA_1870_2025-12-03_EUG_SFO_0_0,-8,-8,1764807000,1764812700,5100,3060,3060,166,3060,false,77,7,0,70,0,77,1663200,"[UA_369_2025-12-03_SFO_PHX_0_0, UA_1995_2025-12-03_SFO_LAS_0_0, UA_2391_2025-12-03_SFO_SAN_0_0, UA_2633_2025-12-03_SFO_SAN_0_0, UA_592_2025-12-03_SFO_AUS_0_0, UA_2429_2025-12-03_SFO_YVR_0_0, UA_751_2025-12-03_SFO_LAS_0_0]",SFO,280
UA_1870_2025-12-03_EUG_SFO_0_0,1870EUG2025-12-03,280,2025-12-03,EUG,SFO,1764816420,1764822300,UA_2623_2025-12-03_SFO_EUG_0_0,UA_448_2025-12-03_SFO_ONT_0_0,-8,-8,1764816420,1764822300,3060,3060,3060,166,3060,false,79,8,0,71,65,79,1706400,,EUG,280
UA_448_2025-12-03_SFO_ONT_0_0,448SFO2025-12-03,280,2025-12-03,SFO,ONT,1764826080,1764830940,UA_1870_2025-12-03_EUG_SFO_0_0,UA_277_2025-12-04_ONT_SFO_0_0,-8,-8,1764826080,1764830940,3420,3060,3060,166,3060,false,120,9,0,111,0,120,2592000,"[UA_1995_2025-12-03_SFO_LAS_0_0, UA_2633_2025-12-03_SFO_SAN_0_0, UA_2429_2025-12-03_SFO_YVR_0_0]",SFO,280
UA_277_2025-12-04_ONT_SFO_0_0,277ONT2025-12-04,280,2025-12-04,ONT,SFO,1764856800,1764861840,UA_448_2025-12-03_SFO_ONT_0_0,UA_286_2025-12-04_SFO_YYC_0_0,-8,-8,1764856800,1764861840,5100,3060,3060,166,3060,false,131,9,0,122,41,131,2829600,,ONT,280
UA_286_2025-12-04_SFO_YYC_0_0,286SFO2025-12-04,280,2025-12-04,SFO,YYC,1764866340,1764876360,UA_277_2025-12-04_ONT_SFO_0_0,UA_750_2025-12-04_YYC_IAH_0_0,-8,-7,1764866340,1764876360,5100,3900,3900,166,3060,false,120,16,0,104,5,120,2592000,"[UA_1260_2025-12-04_SFO_LAX_0_0, UA_1046_2025-12-04_SFO_ATL_0_0, UA_1483_2025-12-04_SFO_SAN_0_0, UA_1881_2025-12-04_SFO_SJD_0_0, UA_2177_2025-12-04_SFO_SAN_0_0, UA_2492_2025-12-04_SFO_LAS_0_0]",SFO,280
UA_750_2025-12-04_YYC_IAH_0_0,750YYC2025-12-04,280,2025-12-04,YYC,IAH,1764880200,1764895440,UA_286_2025-12-04_SFO_YYC_0_0,UA_2445_2025-12-04_IAH_TUL_0_0,-7,-6,1764880200,1764895440,3300,3480,3480,166,3900,false,135,15,0,120,56,135,2916000,[UA_2409_2025-12-04_YYC_SFO_0_0],YYC,280
UA_2445_2025-12-04_IAH_TUL_0_0,2445IAH2025-12-04,280,2025-12-04,IAH,TUL,1764901500,1764907020,UA_750_2025-12-04_YYC_IAH_0_0,,-6,-6,1764901500,1764907020,3420,3600,3600,166,3480,false,76,9,0,67,0,76,1641600,"[UA_2659_2025-12-04_IAH_LGA_0_0, UA_517_2025-12-04_IAH_PBI_0_0, UA_1542_2025-12-04_IAH_SAT_0_0, UA_2474_2025-12-04_IAH_MSY_0_0, UA_2090_2025-12-04_IAH_OMA_0_0, UA_1179_2025-12-04_IAH_AUS_0_0, UA_465_2025-12-04_IAH_IND_0_0, UA_1764_2025-12-04_IAH_DCA_0_0, UA_2111_2025-12-04_IAH_MSP_0_0, UA_2339_2025-12-04_IAH_LAS_0_0]",IAH,280
MX_281_2025-12-02_ORD_ORD_false,MX_281_2025-12-02_ORD_ORD_false,281,2025-12-02,ORD,ORD,1764720000,1764741600,,MX_281_2025-12-03_ORD_ORD_false,,,1764720000,1764741600,5100,5100,5100,,0,true,,,,,,,,,,0000
MX_281_2025-12-03_ORD_ORD_false,MX_281_2025-12-03_ORD_ORD_false,281,2025-12-03,ORD,ORD,1764806400,1764846000,MX_281_2025-12-02_ORD_ORD_false,MX_281_2025-12-05_ORD_ORD_false,,,1764806400,1764846000,5100,5100,5100,,0,true,,,,,,,,,ORD,281
MX_281_2025-12-05_ORD_ORD_false,MX_281_2025-12-05_ORD_ORD_false,281,2025-12-05,ORD,ORD,1764979200,1765000800,MX_281_2025-12-03_ORD_ORD_false,,,,1764979200,1765000800,5100,5100,5100,,0,true,,,,,,,,,ORD,281
UA_1278_2025-12-02_SMF_ORD_0_0,1278SMF2025-12-02,282,2025-12-02,SMF,ORD,1764699600,1764714540,,UA_1084_2025-12-02_ORD_SAV_0_0,-8,-6,1764699600,1764714540,5100,3060,3060,166,3060,false,164,14,0,150,96,164,3542400,,,0000
UA_1084_2025-12-02_ORD_SAV_0_0,1084ORD2025-12-02,282,2025-12-02,ORD,SAV,1764719400,1764727380,UA_1278_2025-12-02_SMF_ORD_0_0,UA_2290_2025-12-03_SAV_ORD_0_0,-6,-5,1764719400,1764727380,3420,3060,3060,166,3060,false,113,14,0,99,0,113,2440800,"[UA_2485_2025-12-02_ORD_FSD_0_0, UA_600_2025-12-02_ORD_LGA_0_0, UA_2622_2025-12-02_ORD_MSY_0_0, UA_2329_2025-12-02_ORD_LGA_0_0, UA_2627_2025-12-02_ORD_MSP_0_0, UA_1437_2025-12-02_ORD_LGA_0_0, UA_1045_2025-12-02_ORD_LGA_0_0, UA_1182_2025-12-02_ORD_LGA_0_0, UA_1828_2025-12-02_ORD_SMF_0_0, UA_630_2025-12-02_ORD_MSN_0_0, UA_2147_2025-12-02_ORD_ALB_0_0, UA_1776_2025-12-02_ORD_PHL_0_0, UA_1677_2025-12-02_ORD_BOS_0_0]",ORD,282
UA_2290_2025-12-03_SAV_ORD_0_0,2290SAV2025-12-03,282,2025-12-03,SAV,ORD,1764774900,1764783900,UA_1084_2025-12-02_ORD_SAV_0_0,UA_622_2025-12-03_ORD_AUS_0_0,-5,-6,1764774900,1764783900,5100,3060,3060,166,3060,false,108,14,0,94,62,108,2332800,,SAV,282
UA_622_2025-12-03_ORD_AUS_0_0,622ORD2025-12-03,282,2025-12-03,ORD,AUS,1764787500,1764798300,UA_2290_2025-12-03_SAV_ORD_0_0,UA_2447_2025-12-03_AUS_DEN_0_0,-6,-6,1764787500,1764798300,3420,3060,3060,166,3060,false,143,14,0,129,1,143,3088800,"[UA_1332_2025-12-03_ORD_LGA_0_0, UA_2189_2025-12-03_ORD_LGA_0_0, UA_2661_2025-12-03_ORD_LGA_0_0, UA_398_2025-12-03_ORD_LGA_0_0, UA_441_2025-12-03_ORD_DFW_0_0, UA_1045_2025-12-03_ORD_LGA_0_0, UA_1082_2025-12-03_ORD_PIT_0_0, UA_2629_2025-12-03_ORD_PIT_0_0, UA_561_2025-12-03_ORD_MCI_0_0]",ORD,282
UA_2447_2025-12-03_AUS_DEN_0_0,2447AUS2025-12-03,282,2025-12-03,AUS,DEN,1764802020,1764810660,UA_622_2025-12-03_ORD_AUS_0_0,UA_431_2025-12-03_DEN_GJT_0_0,-6,-7,1764802020,1764810660,3060,3060,3060,166,3060,false,123,14,0,109,74,123,2656800,,AUS,282
UA_431_2025-12-03_DEN_GJT_0_0,431DEN2025-12-03,282,2025-12-03,DEN,GJT,1764814800,1764818700,UA_2447_2025-12-03_AUS_DEN_0_0,UA_1877_2025-12-04_GJT_DEN_0_0,-7,-7,1764814800,1764818700,3420,3060,3060,166,3060,false,92,8,0,84,0,92,1987200,"[UA_476_2025-12-03_DEN_YEG_0_0, UA_719_2025-12-03_DEN_RNO_0_0, UA_2187_2025-12-03_DEN_SJC_0_0, UA_756_2025-12-03_DEN_FAT_0_0, UA_1153_2025-12-03_DEN_ELP_0_0, UA_1422_2025-12-03_DEN_STL_0_0, UA_2350_2025-12-03_DEN_SYR_0_0, UA_1110_2025-12-03_DEN_SAT_0_0, UA_2324_2025-12-03_DEN_CID_0_0, UA_423_2025-12-03_DEN_GRR_0_0, UA_1236_2025-12-03_DEN_PHX_0_0, UA_1374_2025-12-03_DEN_FLL_0_0, UA_1969_2025-12-03_DEN_CMH_0_0, UA_2644_2025-12-03_DEN_PSP_0_0, UA_1942_2025-12-03_DEN_AUS_0_0, UA_2076_2025-12-03_DEN_MSP_0_0, UA_680_2025-12-03_DEN_ORF_0_0]",DEN,282
UA_1877_2025-12-04_GJT_DEN_0_0,1877GJT2025-12-04,282,2025-12-04,GJT,DEN,1764857700,1764862140,UA_431_2025-12-03_DEN_GJT_0_0,UA_1350_2025-12-04_DEN_DFW_0_0,-7,-7,1764857700,1764862140,5100,3060,3060,166,3060,false,154,8,0,146,144,154,3326400,,GJT,282
UA_1350_2025-12-04_DEN_DFW_0_0,1350DEN2025-12-04,282,2025-12-04,DEN,DFW,1764866100,1764873720,UA_1877_2025-12-04_GJT_DEN_0_0,UA_248_2025-12-04_DFW_DEN_0_0,-7,-6,1764866100,1764873720,3420,3060,3060,166,3060,false,143,13,0,130,1,143,3088800,"[UA_1575_2025-12-04_DEN_PHL_0_0, UA_2637_2025-12-04_DEN_GRR_0_0, UA_338_2025-12-04_DEN_BDL_0_0, UA_1003_2025-12-04_DEN_CHS_0_0, UA_1460_2025-12-04_DEN_CMH_0_0, UA_221_2025-12-04_DEN_ELP_0_0, UA_318_2025-12-04_DEN_EUG_0_0, UA_1415_2025-12-04_DEN_SMF_0_0, UA_639_2025-12-04_DEN_MSO_0_0, UA_1547_2025-12-04_DEN_FCA_0_0, UA_1217_2025-12-04_DEN_DRO_0_0, UA_1235_2025-12-04_DEN_MSN_0_0, UA_1586_2025-12-04_DEN_OMA_0_0, UA_741_2025-12-04_DEN_BZN_0_0, UA_2742_2025-12-04_DEN_TUS_0_0, UA_2459_2025-12-04_DEN_YYC_0_0, UA_1481_2025-12-04_DEN_PHX_0_0]",DEN,282
UA_248_2025-12-04_DFW_DEN_0_0,248DFW2025-12-04,282,2025-12-04,DFW,DEN,1764877680,1764885300,UA_1350_2025-12-04_DEN_DFW_0_0,UA_331_2025-12-04_DEN_MIA_0_0,-6,-7,1764877680,1764885300,3060,3060,3060,166,3060,false,142,13,0,129,45,142,3067200,,DFW,282
UA_331_2025-12-04_DEN_MIA_0_0,331DEN2025-12-04,282,2025-12-04,DEN,MIA,1764889260,1764903540,UA_248_2025-12-04_DFW_DEN_0_0,,-7,-5,1764889260,1764903540,3420,3060,3060,166,3060,false,129,14,0,115,0,129,2786400,"[UA_1374_2025-12-04_DEN_FLL_0_0, UA_2076_2025-12-04_DEN_MSP_0_0, UA_2324_2025-12-04_DEN_CID_0_0, UA_423_2025-12-04_DEN_GRR_0_0, UA_1422_2025-12-04_DEN_STL_0_0, UA_2265_2025-12-04_DEN_DSM_0_0, UA_445_2025-12-04_DEN_OMA_0_0, UA_507_2025-12-04_DEN_RSW_0_0, UA_2350_2025-12-04_DEN_SYR_0_0, UA_2375_2025-12-04_DEN_AUS_0_0, UA_1110_2025-12-04_DEN_SAT_0_0, UA_1615_2025-12-04_DEN_CVG_0_0, UA_506_2025-12-04_DEN_MCI_0_0, UA_1476_2025-12-04_DEN_TUS_0_0]",DEN,282
UA_399_2025-12-02_ORD_BOS_0_0,399ORD2025-12-02,283,2025-12-02,ORD,BOS,1764694800,1764703200,,UA_2040_2025-12-02_BOS_ORD_0_0,-6,-5,1764694800,1764703200,5100,3060,3060,166,3060,false,166,15,0,151,0,166,3585600,"[UA_1413_2025-12-02_ORD_LGA_0_0, UA_2661_2025-12-02_ORD_LGA_0_0, UA_398_2025-12-02_ORD_LGA_0_0, UA_561_2025-12-02_ORD_MCI_0_0, UA_441_2025-12-02_ORD_DFW_0_0, UA_466_2025-12-02_ORD_SLC_0_0, UA_1054_2025-12-02_ORD_YVR_0_0]",,0000
UA_2040_2025-12-02_BOS_ORD_0_0,2040BOS2025-12-02,283,2025-12-02,BOS,ORD,1764710400,1764721200,UA_399_2025-12-02_ORD_BOS_0_0,UA_2485_2025-12-02_ORD_FSD_0_0,-5,-6,1764710400,1764721200,3060,3060,3060,166,3060,false,168,16,0,152,67,168,3628800,,BOS,283
UA_2485_2025-12-02_ORD_FSD_0_0,2485ORD2025-12-02,283,2025-12-02,ORD,FSD,1764727440,1764733800,UA_2040_2025-12-02_BOS_ORD_0_0,UA_1718_2025-12-03_FSD_DEN_0_0,-6,-6,1764727440,1764733800,3420,3060,3060,166,3060,false,133,5,0,128,0,133,2872800,"[UA_2622_2025-12-02_ORD_MSY_0_0, UA_2627_2025-12-02_ORD_MSP_0_0, UA_1437_2025-12-02_ORD_LGA_0_0, UA_1084_2025-12-02_ORD_SAV_0_0, UA_1182_2025-12-02_ORD_LGA_0_0, UA_1828_2025-12-02_ORD_SMF_0_0, UA_630_2025-12-02_ORD_MSN_0_0, UA_2147_2025-12-02_ORD_ALB_0_0, UA_1776_2025-12-02_ORD_PHL_0_0]",ORD,283
UA_1718_2025-12-03_FSD_DEN_0_0,1718FSD2025-12-03,283,2025-12-03,FSD,DEN,1764774000,1764781140,UA_2485_2025-12-02_ORD_FSD_0_0,UA_1311_2025-12-03_DEN_SAT_0_0,-6,-7,1764774000,1764781140,5100,3060,3060,166,3060,false,147,13,0,134,133,147,3175200,[UA_1484_2025-12-03_FSD_ORD_0_0],FSD,283
UA_1311_2025-12-03_DEN_SAT_0_0,1311DEN2025-12-03,283,2025-12-03,DEN,SAT,1764794520,1764802440,UA_1718_2025-12-03_FSD_DEN_0_0,UA_582_2025-12-03_SAT_IAH_0_0,-7,-6,1764794520,1764802440,3420,3060,3060,166,3060,false,97,12,0,85,0,97,2095200,"[UA_331_2025-12-03_DEN_MIA_0_0, UA_2265_2025-12-03_DEN_DSM_0_0, UA_1476_2025-12-03_DEN_TUS_0_0, UA_639_2025-12-03_DEN_MSO_0_0, UA_1547_2025-12-03_DEN_FCA_0_0, UA_507_2025-12-03_DEN_RSW_0_0, UA_1217_2025-12-03_DEN_DRO_0_0, UA_1294_2025-12-03_DEN_PSP_0_0, UA_535_2025-12-03_DEN_SJC_0_0, UA_323_2025-12-03_DEN_TPA_0_0, UA_741_2025-12-03_DEN_BZN_0_0, UA_295_2025-12-03_DEN_GEG_0_0, UA_2742_2025-12-03_DEN_TUS_0_0, UA_430_2025-12-03_DEN_ONT_0_0, UA_318_2025-12-03_DEN_EUG_0_0, UA_1415_2025-12-03_DEN_SMF_0_0]",DEN,283
UA_582_2025-12-03_SAT_IAH_0_0,582SAT2025-12-03,283,2025-12-03,SAT,IAH,1764806340,1764810120,UA_1311_2025-12-03_DEN_SAT_0_0,MX_283_2025-12-03_IAH_IAH_false,-6,-6,1764806340,1764810120,3060,3060,3060,166,3060,false,72,10,0,62,57,72,1555200,,SAT,283
MX_283_2025-12-03_IAH_IAH_false,MX_283_2025-12-03_IAH_IAH_false,283,2025-12-03,IAH,IAH,1764810120,1764896520,UA_582_2025-12-03_SAT_IAH_0_0,,,,1764810120,1764896520,5100,5100,5100,,0,true,,,,,,,,,IAH,283
MX_284_2025-12-02_ORD_ORD_false,MX_284_2025-12-02_ORD_ORD_false,284,2025-12-02,ORD,ORD,1764720000,1764741600,,MX_284_2025-12-04_ORD_ORD_false,,,1764720000,1764741600,5100,5100,5100,,0,true,,,,,,,,,,0000
MX_284_2025-12-04_ORD_ORD_false,MX_284_2025-12-04_ORD_ORD_false,284,2025-12-04,ORD,ORD,1764892800,1764903600,MX_284_2025-12-02_ORD_ORD_false,,,,1764892800,1764903600,5100,5100,5100,,0,true,,,,,,,,,ORD,284
UA_1774_2025-12-02_FAT_DEN_0_0,1774FAT2025-12-02,285,2025-12-02,FAT,DEN,1764681300,1764689400,,UA_1003_2025-12-02_DEN_CHS_0_0,-8,-7,1764681300,1764689400,5100,3060,3060,166,3060,false,147,13,0,134,134,147,3175200,,,0000
UA_1003_2025-12-02_DEN_CHS_0_0,1003DEN2025-12-02,285,2025-12-02,DEN,CHS,1764694200,1764706140,UA_1774_2025-12-02_FAT_DEN_0_0,UA_557_2025-12-02_CHS_DEN_0_0,-7,-5,1764694200,1764706140,3420,3060,3060,166,3060,false,135,15,0,120,0,135,2916000,"[UA_1460_2025-12-02_DEN_CMH_0_0, UA_2273_2025-12-02_DEN_MSY_0_0, UA_1415_2025-12-02_DEN_SMF_0_0, UA_2459_2025-12-02_DEN_YYC_0_0, UA_430_2025-12-02_DEN_ONT_0_0, UA_1575_2025-12-02_DEN_PHL_0_0, UA_703_2025-12-02_DEN_BIL_0_0, UA_424_2025-12-02_DEN_CID_0_0, UA_671_2025-12-02_DEN_SBA_0_0, UA_221_2025-12-02_DEN_ELP_0_0, UA_1547_2025-12-02_DEN_FCA_0_0, UA_1451_2025-12-02_DEN_JAX_0_0, UA_375_2025-12-02_DEN_DCA_0_0, UA_2255_2025-12-02_DEN_IND_0_0, UA_1125_2025-12-02_DEN_BOI_0_0, UA_2637_2025-12-02_DEN_GRR_0_0, UA_338_2025-12-02_DEN_BDL_0_0, UA_295_2025-12-02_DEN_GEG_0_0, UA_1294_2025-12-02_DEN_PSP_0_0, UA_2257_2025-12-02_DEN_PVR_0_0, UA_318_2025-12-02_DEN_EUG_0_0, UA_741_2025-12-02_DEN_BZN_0_0]",DEN,285
UA_557_2025-12-02_CHS_DEN_0_0,557CHS2025-12-02,285,2025-12-02,CHS,DEN,1764709860,1764724200,UA_1003_2025-12-02_DEN_CHS_0_0,UA_719_2025-12-02_DEN_RNO_0_0,-5,-7,1764709860,1764724200,3060,3060,3060,166,3060,false,124,14,0,110,63,124,2678400,,CHS,285
UA_719_2025-12-02_DEN_RNO_0_0,719DEN2025-12-02,285,2025-12-02,DEN,RNO,1764728400,1764737340,UA_557_2025-12-02_CHS_DEN_0_0,UA_2676_2025-12-03_RNO_DEN_0_0,-7,-8,1764728400,1764737340,3420,3060,3060,166,3060,false,134,15,0,119,0,134,2894400,"[UA_2660_2025-12-02_DEN_SBA_0_0, UA_1153_2025-12-02_DEN_ELP_0_0, UA_756_2025-12-02_DEN_FAT_0_0, UA_645_2025-12-02_DEN_FSD_0_0, UA_423_2025-12-02_DEN_GRR_0_0, UA_1110_2025-12-02_DEN_SAT_0_0, UA_2324_2025-12-02_DEN_CID_0_0, UA_2350_2025-12-02_DEN_SYR_0_0, UA_506_2025-12-02_DEN_MCI_0_0, UA_2187_2025-12-02_DEN_SJC_0_0, UA_1762_2025-12-02_DEN_TUS_0_0, UA_1422_2025-12-02_DEN_STL_0_0, UA_360_2025-12-02_DEN_PHL_0_0, UA_1942_2025-12-02_DEN_AUS_0_0, UA_1969_2025-12-02_DEN_CMH_0_0, UA_476_2025-12-02_DEN_YEG_0_0, UA_680_2025-12-02_DEN_ORF_0_0, UA_2076_2025-12-02_DEN_MSP_0_0, UA_231_2025-12-02_DEN_SDF_0_0]",DEN,285
UA_2676_2025-12-03_RNO_DEN_0_0,2676RNO2025-12-03,285,2025-12-03,RNO,DEN,1764768300,1764776820,UA_719_2025-12-02_DEN_RNO_0_0,UA_1362_2025-12-03_DEN_BWI_0_0,-8,-7,1764768300,1764776820,5100,3060,3060,166,3060,false,111,13,0,98,105,111,2397600,,RNO,285
UA_1362_2025-12-03_DEN_BWI_0_0,1362DEN2025-12-03,285,2025-12-03,DEN,BWI,1764780660,1764792660,UA_2676_2025-12-03_RNO_DEN_0_0,UA_2012_2025-12-03_BWI_DEN_0_0,-7,-5,1764780660,1764792660,3420,3060,3060,166,3060,false,160,15,0,145,1,160,3456000,"[UA_1350_2025-12-03_DEN_DFW_0_0, UA_2149_2025-12-03_DEN_SMF_0_0, UA_1874_2025-12-03_DEN_YYZ_0_0, UA_1451_2025-12-03_DEN_JAX_0_0, UA_2257_2025-12-03_DEN_PVR_0_0, UA_639_2025-12-03_DEN_MSO_0_0, UA_1547_2025-12-03_DEN_FCA_0_0, UA_1217_2025-12-03_DEN_DRO_0_0, UA_1294_2025-12-03_DEN_PSP_0_0, UA_1575_2025-12-03_DEN_PHL_0_0, UA_535_2025-12-03_DEN_SJC_0_0, UA_741_2025-12-03_DEN_BZN_0_0, UA_295_2025-12-03_DEN_GEG_0_0, UA_1460_2025-12-03_DEN_CMH_0_0, UA_2742_2025-12-03_DEN_TUS_0_0, UA_430_2025-12-03_DEN_ONT_0_0, UA_318_2025-12-03_DEN_EUG_0_0, UA_1415_2025-12-03_DEN_SMF_0_0]",DEN,285
UA_2012_2025-12-03_BWI_DEN_0_0,2012BWI2025-12-03,285,2025-12-03,BWI,DEN,1764796500,1764811320,UA_1362_2025-12-03_DEN_BWI_0_0,UA_476_2025-12-03_DEN_YEG_0_0,-5,-7,1764796500,1764811320,3060,3060,3060,166,3060,false,131,13,0,118,82,131,2829600,,BWI,285
UA_476_2025-12-03_DEN_YEG_0_0,476DEN2025-12-03,285,2025-12-03,DEN,YEG,1764815160,1764825540,UA_2012_2025-12-03_BWI_DEN_0_0,UA_1522_2025-12-04_YEG_DEN_0_0,-7,-7,1764815160,1764825540,3420,3900,3900,166,3060,false,127,15,0,112,0,127,2743200,"[UA_719_2025-12-03_DEN_RNO_0_0, UA_2187_2025-12-03_DEN_SJC_0_0, UA_756_2025-12-03_DEN_FAT_0_0, UA_1153_2025-12-03_DEN_ELP_0_0, UA_1422_2025-12-03_DEN_STL_0_0, UA_2350_2025-12-03_DEN_SYR_0_0, UA_1110_2025-12-03_DEN_SAT_0_0, UA_431_2025-12-03_DEN_GJT_0_0, UA_2324_2025-12-03_DEN_CID_0_0, UA_423_2025-12-03_DEN_GRR_0_0, UA_1236_2025-12-03_DEN_PHX_0_0, UA_1374_2025-12-03_DEN_FLL_0_0, UA_1969_2025-12-03_DEN_CMH_0_0, UA_2644_2025-12-03_DEN_PSP_0_0, UA_1942_2025-12-03_DEN_AUS_0_0, UA_2076_2025-12-03_DEN_MSP_0_0, UA_680_2025-12-03_DEN_ORF_0_0]",DEN,285
UA_1522_2025-12-04_YEG_DEN_0_0,1522YEG2025-12-04,285,2025-12-04,YEG,DEN,1764853200,1764863700,UA_476_2025-12-03_DEN_YEG_0_0,UA_1575_2025-12-04_DEN_PHL_0_0,-7,-7,1764853200,1764863700,5100,3480,3480,166,3900,false,136,11,0,125,127,136,2937600,,YEG,285
