ops_fid,flight_id,aid,sch_date,sch_st_dep,sch_st_arr,epoch_sch_dep,epoch_sch_arr,prev_ops_fid,next_ops_fid,gmt_offset_dep,gmt_offset_arr,epoch_est_dep,epoch_est_arr,turn,ops_mst_calc,sch_mst_calc,total_seat,prev_turn_time,is_mx,total_pax,J_pax,O_pax,Y_pax,num_connx_pax,delay_penalty,cancel_penalty,swap_options,prev_station,prev_aid
UA_2242_2025-09-21_IAH_SLC_0_0,2242IAH2025-09-21,4890,2025-09-21,IAH,SLC,1758466560,1758478200,UA_1345_2025-09-21_YYZ_IAH_0_0,UA_2659_2025-09-21_SLC_IAH_0_0,-5,-6,1758466560,1758478200,2880,3060,3060,126,2880,false,114,7,0,107,2,114,2462400,"[UA_2118_2025-09-21_IAH_BJX_0_0, UA_1060_2025-09-21_IAH_MEX_0_0, UA_1594_2025-09-21_IAH_DFW_0_0, UA_1823_2025-09-21_IAH_SLC_0_0, UA_794_2025-09-21_IAH_MAF_0_0]",IAH,4890
UA_2659_2025-09-21_SLC_IAH_0_0,2659SLC2025-09-21,4890,2025-09-21,SLC,IAH,1758481800,1758492840,UA_2242_2025-09-21_IAH_SLC_0_0,UA_2119_2025-09-21_IAH_SEA_0_0,-6,-5,1758481800,1758492840,2520,2580,2580,126,3060,false,121,9,0,112,46,121,2613600,[UA_2198_2025-09-21_SLC_IAH_0_0],SLC,4890
UA_2119_2025-09-21_IAH_SEA_0_0,2119IAH2025-09-21,4890,2025-09-21,IAH,SEA,1758497400,1758514680,UA_2659_2025-09-21_SLC_IAH_0_0,,-5,-7,1758497400,1758514680,2880,2580,2580,126,2580,false,120,12,0,108,0,120,2592000,"[UA_1711_2025-09-21_IAH_AUS_0_0, UA_313_2025-09-21_IAH_YYZ_0_0, UA_1028_2025-09-21_IAH_MEX_0_0, UA_1794_2025-09-21_IAH_MEM_0_0]",IAH,4890
UA_2647_2025-09-19_ONT_SFO_0_0,2647ONT2025-09-19,4891,2025-09-19,ONT,SFO,1758286800,1758291540,,UA_1595_2025-09-19_SFO_CMH_0_0,-7,-7,1758286800,1758291540,5100,2580,2580,126,2580,false,124,10,0,114,34,124,2678400,,,0000
UA_1595_2025-09-19_SFO_CMH_0_0,1595SFO2025-09-19,4891,2025-09-19,SFO,CMH,1758295500,1758312480,UA_2647_2025-09-19_ONT_SFO_0_0,UA_2002_2025-09-19_CMH_SFO_0_0,-7,-4,1758295500,1758312480,2880,2580,2580,126,2580,false,125,11,0,114,0,125,2700000,"[UA_1027_2025-09-19_SFO_PDX_0_0, UA_2448_2025-09-19_SFO_JAC_0_0, UA_1531_2025-09-19_SFO_MSP_0_0, UA_499_2025-09-19_SFO_BNA_0_0]",SFO,4891
UA_2002_2025-09-19_CMH_SFO_0_0,2002CMH2025-09-19,4891,2025-09-19,CMH,SFO,1758317280,1758335520,UA_1595_2025-09-19_SFO_CMH_0_0,UA_1743_2025-09-19_SFO_SBA_0_0,-4,-7,1758317280,1758335520,2520,2580,2580,126,2580,false,107,11,0,96,28,107,2311200,,CMH,4891
UA_1743_2025-09-19_SFO_SBA_0_0,1743SFO2025-09-19,4891,2025-09-19,SFO,SBA,1758340800,1758345240,UA_2002_2025-09-19_CMH_SFO_0_0,UA_2363_2025-09-20_SBA_SFO_0_0,-7,-7,1758340800,1758345240,2880,2580,2580,126,2580,false,109,11,0,98,0,109,2354400,"[UA_2216_2025-09-19_SFO_BUR_0_0, UA_210_2025-09-19_SFO_ONT_0_0, UA_653_2025-09-19_SFO_PDX_0_0]",SFO,4891
UA_2363_2025-09-20_SBA_SFO_0_0,2363SBA2025-09-20,4891,2025-09-20,SBA,SFO,1758375000,1758379200,UA_1743_2025-09-19_SFO_SBA_0_0,UA_2380_2025-09-20_SFO_DTW_0_0,-7,-7,1758375000,1758379200,5100,2580,2580,126,2580,false,105,12,0,93,74,105,2268000,,SBA,4891
UA_2380_2025-09-20_SFO_DTW_0_0,2380SFO2025-09-20,4891,2025-09-20,SFO,DTW,1758382800,1758399960,UA_2363_2025-09-20_SBA_SFO_0_0,UA_2866_2025-09-20_DTW_SFO_0_0,-7,-4,1758382800,1758399960,2880,2580,2580,126,2580,false,121,11,0,110,1,121,2613600,"[UA_1245_2025-09-20_SFO_BOI_0_0, UA_499_2025-09-20_SFO_BNA_0_0, UA_1417_2025-09-20_SFO_SEA_0_0, UA_1517_2025-09-20_SFO_DFW_0_0]",SFO,4891
UA_2866_2025-09-20_DTW_SFO_0_0,2866DTW2025-09-20,4891,2025-09-20,DTW,SFO,1758403920,1758422400,UA_2380_2025-09-20_SFO_DTW_0_0,UA_1824_2025-09-20_SFO_YVR_0_0,-4,-7,1758403920,1758422400,2520,2880,2880,126,2580,false,98,9,0,89,9,98,2116800,,DTW,4891
UA_1824_2025-09-20_SFO_YVR_0_0,1824SFO2025-09-20,4891,2025-09-20,SFO,YVR,1758427260,1758435720,UA_2866_2025-09-20_DTW_SFO_0_0,UA_1449_2025-09-21_YVR_SFO_0_0,-7,-7,1758427260,1758435720,2880,3120,3120,126,2880,false,47,9,0,38,4,47,1015200,,SFO,4891
UA_1449_2025-09-21_YVR_SFO_0_0,1449YVR2025-09-21,4891,2025-09-21,YVR,SFO,1758463200,1758471960,UA_1824_2025-09-20_SFO_YVR_0_0,UA_255_2025-09-21_SFO_AUS_0_0,-7,-7,1758463200,1758471960,5100,2880,2880,126,3120,false,125,11,0,114,71,125,2700000,,YVR,4891
UA_255_2025-09-21_SFO_AUS_0_0,255SFO2025-09-21,4891,2025-09-21,SFO,AUS,1758484800,1758497820,UA_1449_2025-09-21_YVR_SFO_0_0,UA_789_2025-09-21_AUS_IAH_0_0,-7,-5,1758484800,1758497820,2880,3060,3060,126,2880,false,123,9,0,114,1,123,2656800,"[UA_336_2025-09-21_SFO_STL_0_0, UA_2448_2025-09-21_SFO_JAC_0_0, UA_1957_2025-09-21_SFO_ABQ_0_0]",SFO,4891
UA_789_2025-09-21_AUS_IAH_0_0,789AUS2025-09-21,4891,2025-09-21,AUS,IAH,1758501900,1758505680,UA_255_2025-09-21_SFO_AUS_0_0,UA_1475_2025-09-21_IAH_SAT_0_0,-5,-5,1758501900,1758505680,2520,2580,2580,126,3060,false,84,8,0,76,76,84,1814400,[UA_345_2025-09-21_AUS_DEN_0_0],AUS,4891
UA_1475_2025-09-21_IAH_SAT_0_0,1475IAH2025-09-21,4891,2025-09-21,IAH,SAT,1758509100,1758512880,UA_789_2025-09-21_AUS_IAH_0_0,MX_4891_2025-09-21_SAT_SAT_false,-5,-5,1758509100,1758512880,2880,2580,2580,126,2580,false,100,7,0,93,0,100,2160000,"[UA_1794_2025-09-21_IAH_MEM_0_0, UA_429_2025-09-21_IAH_MEX_0_0]",IAH,4891
MX_4891_2025-09-21_SAT_SAT_false,MX_4891_2025-09-21_SAT_SAT_false,4891,2025-09-21,SAT,SAT,1758512880,1758527280,UA_1475_2025-09-21_IAH_SAT_0_0,,,,1758512880,1758527280,5100,5100,5100,,0,true,,,,,,,,,SAT,4891
UA_3932_2025-09-19_IAH_DEN_0_0,3932IAH2025-09-19,4892,2025-09-19,IAH,DEN,1758276000,1758285120,,UA_1186_2025-09-19_DEN_RNO_0_0,-5,-6,1758276000,1758285120,5100,0,,126,0,false,,,,,,126,2721600,"[UA_1934_2025-09-19_IAH_CLE_0_0, UA_1962_2025-09-19_IAH_ATL_0_0]",,0000
UA_1186_2025-09-19_DEN_RNO_0_0,1186DEN2025-09-19,4892,2025-09-19,DEN,RNO,1758291300,1758299760,UA_3932_2025-09-19_IAH_DEN_0_0,UA_1553_2025-09-19_RNO_DEN_0_0,-6,-7,1758291300,1758299760,2880,2580,2580,126,0,false,99,12,0,87,0,99,2138400,"[UA_1451_2025-09-19_DEN_GSP_0_0, UA_397_2025-09-19_DEN_SJC_0_0, UA_275_2025-09-19_DEN_DFW_0_0]",DEN,4892
UA_1553_2025-09-19_RNO_DEN_0_0,1553RNO2025-09-19,4892,2025-09-19,RNO,DEN,1758304800,1758312960,UA_1186_2025-09-19_DEN_RNO_0_0,UA_1669_2025-09-19_DEN_BUR_0_0,-7,-6,1758304800,1758312960,2520,2580,2580,126,2580,false,118,12,0,106,81,118,2548800,,RNO,4892
UA_1669_2025-09-19_DEN_BUR_0_0,1669DEN2025-09-19,4892,2025-09-19,DEN,BUR,1758319080,1758328080,UA_1553_2025-09-19_RNO_DEN_0_0,UA_202_2025-09-19_BUR_DEN_0_0,-6,-7,1758319080,1758328080,2880,2580,2580,126,2580,false,88,12,0,76,0,88,1900800,"[UA_2285_2025-09-19_DEN_AUS_0_0, UA_1726_2025-09-19_DEN_DAY_0_0, UA_616_2025-09-19_DEN_CLT_0_0, UA_1094_2025-09-19_DEN_YYZ_0_0]",DEN,4892
UA_202_2025-09-19_BUR_DEN_0_0,202BUR2025-09-19,4892,2025-09-19,BUR,DEN,1758332040,1758340800,UA_1669_2025-09-19_DEN_BUR_0_0,MX_4892_2025-09-19_DEN_DEN_false,-7,-6,1758332040,1758340800,2520,2580,2580,126,2580,false,60,10,0,50,11,60,1296000,,BUR,4892
MX_4892_2025-09-19_DEN_DEN_false,MX_4892_2025-09-19_DEN_DEN_false,4892,2025-09-19,DEN,DEN,1758340800,1758376800,UA_202_2025-09-19_BUR_DEN_0_0,UA_397_2025-09-20_DEN_SJC_0_0,,,1758340800,1758376800,5100,5100,5100,,0,true,,,,,,,,,DEN,4892
UA_397_2025-09-20_DEN_SJC_0_0,397DEN2025-09-20,4892,2025-09-20,DEN,SJC,1758377700,1758387060,MX_4892_2025-09-19_DEN_DEN_false,UA_431_2025-09-20_SJC_DEN_0_0,-6,-7,1758377700,1758387060,5100,2580,2580,126,2580,false,59,10,0,49,1,59,1274400,"[UA_1121_2025-09-20_DEN_MSP_0_0, UA_275_2025-09-20_DEN_PNS_0_0]",DEN,4892
UA_431_2025-09-20_SJC_DEN_0_0,431SJC2025-09-20,4892,2025-09-20,SJC,DEN,1758396600,1758405960,UA_397_2025-09-20_DEN_SJC_0_0,UA_1300_2025-09-20_DEN_BNA_0_0,-7,-6,1758396600,1758405960,2520,2580,2580,126,2580,false,122,11,0,111,98,122,2635200,,SJC,4892
UA_1300_2025-09-20_DEN_BNA_0_0,1300DEN2025-09-20,4892,2025-09-20,DEN,BNA,1758412500,1758422100,UA_431_2025-09-20_SJC_DEN_0_0,MX_4892_2025-09-20_BNA_BNA_false,-6,-5,1758412500,1758422100,2880,2580,2580,126,2580,false,89,7,0,82,0,89,1922400,"[UA_616_2025-09-20_DEN_CLT_0_0, UA_1726_2025-09-20_DEN_DAY_0_0, UA_1351_2025-09-20_DEN_FAR_0_0]",DEN,4892
MX_4892_2025-09-20_BNA_BNA_false,MX_4892_2025-09-20_BNA_BNA_false,4892,2025-09-20,BNA,BNA,1758422100,1758450900,UA_1300_2025-09-20_DEN_BNA_0_0,UA_1716_2025-09-21_BNA_DEN_0_0,,,1758422100,1758450900,5100,5100,5100,,0,true,,,,,,,,,BNA,4892
UA_1716_2025-09-21_BNA_DEN_0_0,1716BNA2025-09-21,4892,2025-09-21,BNA,DEN,1758460440,1758471000,MX_4892_2025-09-20_BNA_BNA_false,UA_2154_2025-09-21_DEN_BUR_0_0,-5,-6,1758460440,1758471000,5100,2580,2580,126,2580,false,124,11,0,113,95,124,2678400,[UA_611_2025-09-21_BNA_SFO_0_0],BNA,4892
UA_2154_2025-09-21_DEN_BUR_0_0,2154DEN2025-09-21,4892,2025-09-21,DEN,BUR,1758475860,1758484920,UA_1716_2025-09-21_BNA_DEN_0_0,UA_1453_2025-09-21_BUR_SFO_0_0,-6,-7,1758475860,1758484920,2880,2580,2580,126,2580,false,125,12,0,113,0,125,2700000,"[UA_401_2025-09-21_DEN_HDN_0_0, UA_2111_2025-09-21_DEN_MEM_0_0]",DEN,4892
UA_1453_2025-09-21_BUR_SFO_0_0,1453BUR2025-09-21,4892,2025-09-21,BUR,SFO,1758488280,1758493800,UA_2154_2025-09-21_DEN_BUR_0_0,UA_2428_2025-09-21_SFO_SBA_0_0,-7,-7,1758488280,1758493800,2520,2580,2580,126,2580,false,124,11,0,113,8,124,2678400,,BUR,4892
UA_2428_2025-09-21_SFO_SBA_0_0,2428SFO2025-09-21,4892,2025-09-21,SFO,SBA,1758497400,1758501840,UA_1453_2025-09-21_BUR_SFO_0_0,UA_2097_2025-09-21_SBA_SFO_0_0,-7,-7,1758497400,1758501840,2880,2580,2580,126,2580,false,122,10,0,112,0,122,2635200,,SFO,4892
UA_2097_2025-09-21_SBA_SFO_0_0,2097SBA2025-09-21,4892,2025-09-21,SBA,SFO,1758505920,1758510180,UA_2428_2025-09-21_SFO_SBA_0_0,UA_1743_2025-09-21_SFO_SBA_0_0,-7,-7,1758505920,1758510180,2520,2580,2580,126,2580,false,126,11,0,115,68,126,2721600,[UA_1924_2025-09-21_SBA_DEN_0_0],SBA,4892
UA_1743_2025-09-21_SFO_SBA_0_0,1743SFO2025-09-21,4892,2025-09-21,SFO,SBA,1758513600,1758518040,UA_2097_2025-09-21_SBA_SFO_0_0,,-7,-7,1758513600,1758518040,2880,2580,2580,126,2580,false,79,12,0,67,0,79,1706400,,SFO,4892
UA_1451_2025-09-19_DEN_GSP_0_0,1451DEN2025-09-19,4893,2025-09-19,DEN,GSP,1758297300,1758308400,,UA_1519_2025-09-19_GSP_DEN_0_0,-6,-4,1758297300,1758308400,5100,2580,2580,126,2580,false,115,11,0,104,0,115,2484000,"[UA_401_2025-09-19_DEN_HDN_0_0, UA_1186_2025-09-19_DEN_RNO_0_0, UA_221_2025-09-19_DEN_ELP_0_0, UA_397_2025-09-19_DEN_SJC_0_0, UA_275_2025-09-19_DEN_DFW_0_0]",,0000
UA_1519_2025-09-19_GSP_DEN_0_0,1519GSP2025-09-19,4893,2025-09-19,GSP,DEN,1758313800,1758326220,UA_1451_2025-09-19_DEN_GSP_0_0,UA_723_2025-09-19_DEN_GTF_0_0,-4,-6,1758313800,1758326220,2520,2580,2580,126,2580,false,113,12,0,101,47,113,2440800,,GSP,4893
UA_723_2025-09-19_DEN_GTF_0_0,723DEN2025-09-19,4893,2025-09-19,DEN,GTF,1758331980,1758338880,UA_1519_2025-09-19_GSP_DEN_0_0,UA_1865_2025-09-20_GTF_DEN_0_0,-6,-6,1758331980,1758338880,2880,2580,2580,126,2580,false,82,10,0,72,0,82,1771200,"[UA_1726_2025-09-19_DEN_DAY_0_0, UA_616_2025-09-19_DEN_CLT_0_0, UA_1094_2025-09-19_DEN_YYZ_0_0]",DEN,4893
UA_1865_2025-09-20_GTF_DEN_0_0,1865GTF2025-09-20,4893,2025-09-20,GTF,DEN,1758373200,1758380280,UA_723_2025-09-19_DEN_GTF_0_0,UA_275_2025-09-20_DEN_PNS_0_0,-6,-6,1758373200,1758380280,5100,2580,2580,126,2580,false,124,9,0,115,114,124,2678400,,GTF,4893
UA_275_2025-09-20_DEN_PNS_0_0,275DEN2025-09-20,4893,2025-09-20,DEN,PNS,1758384900,1758395220,UA_1865_2025-09-20_GTF_DEN_0_0,UA_402_2025-09-20_PNS_DEN_0_0,-6,-5,1758384900,1758395220,2880,2580,2580,126,2580,false,126,11,0,115,0,126,2721600,"[UA_1121_2025-09-20_DEN_MSP_0_0, UA_397_2025-09-20_DEN_SJC_0_0, UA_1183_2025-09-20_DEN_GTF_0_0]",DEN,4893
UA_402_2025-09-20_PNS_DEN_0_0,402PNS2025-09-20,4893,2025-09-20,PNS,DEN,1758401400,1758412320,UA_275_2025-09-20_DEN_PNS_0_0,MX_4893_2025-09-20_DEN_DEN_false,-5,-6,1758401400,1758412320,2520,2580,2580,126,2580,false,122,11,0,111,89,122,2635200,,PNS,4893
MX_4893_2025-09-20_DEN_DEN_false,MX_4893_2025-09-20_DEN_DEN_false,4893,2025-09-20,DEN,DEN,1758412800,1758499200,UA_402_2025-09-20_PNS_DEN_0_0,UA_456_2025-09-21_DEN_AUS_0_0,,,1758412800,1758499200,5100,5100,5100,,0,true,,,,,,,,,DEN,4893
UA_456_2025-09-21_DEN_AUS_0_0,456DEN2025-09-21,4893,2025-09-21,DEN,AUS,1758464100,1758472140,MX_4893_2025-09-20_DEN_DEN_false,UA_785_2025-09-21_AUS_DEN_0_0,-6,-5,1758464100,1758472140,5100,2580,2580,126,2580,false,126,12,0,114,0,126,2721600,[UA_2111_2025-09-21_DEN_MEM_0_0],DEN,4893
UA_785_2025-09-21_AUS_DEN_0_0,785AUS2025-09-21,4893,2025-09-21,AUS,DEN,1758477360,1758485820,UA_456_2025-09-21_DEN_AUS_0_0,UA_1672_2025-09-21_DEN_SBA_0_0,-5,-6,1758477360,1758485820,2520,2580,2580,126,2580,false,123,11,0,112,30,123,2656800,,AUS,4893
UA_1672_2025-09-21_DEN_SBA_0_0,1672DEN2025-09-21,4893,2025-09-21,DEN,SBA,1758491100,1758500400,UA_785_2025-09-21_AUS_DEN_0_0,UA_1924_2025-09-21_SBA_DEN_0_0,-6,-7,1758491100,1758500400,2880,2580,2580,126,2580,false,124,10,0,114,0,124,2678400,"[UA_640_2025-09-21_DEN_DFW_0_0, UA_1300_2025-09-21_DEN_BNA_0_0, UA_1726_2025-09-21_DEN_DAY_0_0]",DEN,4893
UA_1924_2025-09-21_SBA_DEN_0_0,1924SBA2025-09-21,4893,2025-09-21,SBA,DEN,1758504300,1758513120,UA_1672_2025-09-21_DEN_SBA_0_0,,-7,-6,1758504300,1758513120,2520,2580,2580,126,2580,false,120,4,0,116,24,120,2592000,[UA_2097_2025-09-21_SBA_SFO_0_0],SBA,4893
UA_1418_2025-09-19_SBP_DEN_0_0,1418SBP2025-09-19,4895,2025-09-19,SBP,DEN,1758284100,1758293160,,UA_401_2025-09-19_DEN_HDN_0_0,-7,-6,1758284100,1758293160,5100,2580,2580,126,2580,false,124,11,0,113,85,124,2678400,,,0000
